dt,close
2021-09-14,36.20000076293945
2021-09-13,36.790000915527344
2021-09-10,36.86000061035156
2021-09-09,36.849998474121094
2021-09-08,37.08000183105469
2021-09-07,37.029998779296875
2021-09-03,36.43000030517578
2021-09-02,37.130001068115234
2021-09-01,36.599998474121094
2021-08-31,36.869998931884766
2021-08-30,36.75
2021-08-27,37.68000030517578
2021-08-26,36.22999954223633
2021-08-25,36.619998931884766
2021-08-24,36.540000915527344
2021-08-23,36.779998779296875
2021-08-20,36.810001373291016
2021-08-19,36.56999969482422
2021-08-18,36.4900016784668
2021-08-17,36.83000183105469
2021-08-16,36.83000183105469
2021-08-13,36.54999923706055
2021-08-12,37.0
2021-08-11,36.599998474121094
2021-08-10,35.880001068115234
2021-08-09,35.619998931884766
2021-08-06,35.90999984741211
2021-08-05,36.63999938964844
2021-08-04,37.5
2021-08-03,38.38999938964844
2021-08-02,38.04999923706055
2021-07-30,37.689998626708984
2021-07-29,38.58000183105469
2021-07-28,38.47999954223633
2021-07-27,37.77000045776367
2021-07-26,37.22999954223633
2021-07-23,37.36000061035156
2021-07-22,37.349998474121094
2021-07-21,38.52000045776367
2021-07-20,37.5
2021-07-19,37.2400016784668
2021-07-16,38.5
2021-07-15,39.08000183105469
2021-07-14,38.939998626708984
2021-07-13,39.5
2021-07-12,39.58000183105469
2021-07-09,38.9900016784668
2021-07-08,37.56999969482422
2021-07-07,37.959999084472656
2021-07-06,38.18000030517578
2021-07-02,39.33000183105469
2021-07-01,39.29999923706055
2021-06-30,38.86000061035156
2021-06-29,39.34000015258789
2021-06-28,39.630001068115234
2021-06-25,40.060001373291016
2021-06-24,39.060001373291016
2021-06-23,38.279998779296875
2021-06-22,37.7400016784668
2021-06-21,38.58000183105469
2021-06-18,37.150001525878906
2021-06-17,37.369998931884766
2021-06-16,37.88999938964844
2021-06-15,38.130001068115234
2021-06-14,38.060001373291016
2021-06-11,38.58000183105469
2021-06-10,38.709999084472656
2021-06-09,38.709999084472656
2021-06-08,38.79999923706055
2021-06-07,38.939998626708984
2021-06-04,39.70000076293945
2021-06-03,39.18000030517578
2021-06-02,37.619998931884766
2021-06-01,37.5
2021-05-28,36.650001525878906
2021-05-27,36.310001373291016
2021-05-26,36.439998626708984
2021-05-25,35.95000076293945
2021-05-24,35.97999954223633
2021-05-21,35.790000915527344
2021-05-20,35.81999969482422
2021-05-19,36.31999969482422
2021-05-18,36.16999816894531
2021-05-17,35.810001373291016
2021-05-14,36.47999954223633
2021-05-13,35.22999954223633
2021-05-12,35.2400016784668
2021-05-11,35.45000076293945
2021-05-10,35.70000076293945
2021-05-07,36.029998779296875
2021-05-06,35.310001373291016
2021-05-05,35.77000045776367
2021-05-04,35.77000045776367
2021-05-03,36.029998779296875
2021-04-30,35.72999954223633
2021-04-29,35.689998626708984
2021-04-28,35.060001373291016
2021-04-27,34.849998474121094
2021-04-26,35.119998931884766
2021-04-23,34.81999969482422
2021-04-22,34.18000030517578
2021-04-21,33.959999084472656
2021-04-20,33.2599983215332
2021-04-19,33.40999984741211
2021-04-16,33.119998931884766
2021-04-15,34.2400016784668
2021-04-14,33.20000076293945
2021-04-13,33.720001220703125
2021-04-12,34.439998626708984
2021-04-09,34.75
2021-04-08,34.65999984741211
2021-04-07,33.0099983215332
2021-04-06,33.459999084472656
2021-04-05,35.29999923706055
2021-04-01,35.70000076293945
2021-03-31,35.86000061035156
2021-03-30,36.4900016784668
2021-03-29,36.0
2021-03-26,36.68000030517578
2021-03-25,35.970001220703125
2021-03-24,35.97999954223633
2021-03-23,35.5099983215332
2021-03-22,36.56999969482422
2021-03-19,37.150001525878906
2021-03-18,36.2599983215332
2021-03-17,36.5
2021-03-16,36.29999923706055
2021-03-15,36.630001068115234
2021-03-12,36.290000915527344
2021-03-11,36.810001373291016
2021-03-10,37.45000076293945
2021-03-09,36.77000045776367
2021-03-08,34.790000915527344
2021-03-05,34.290000915527344
2021-03-04,34.09000015258789
2021-03-03,35.939998626708984
2021-03-02,36.56999969482422
2021-03-01,37.52000045776367
2021-02-26,34.099998474121094
2021-02-25,35.040000915527344
2021-02-24,34.86000061035156
2021-02-23,34.52000045776367
2021-02-22,35.560001373291016
2021-02-19,36.439998626708984
2021-02-18,35.220001220703125
2021-02-17,35.63999938964844
2021-02-16,35.52000045776367
2021-02-12,35.970001220703125
2021-02-11,35.43000030517578
2021-02-10,35.54999923706055
2021-02-09,34.34000015258789
2021-02-08,36.22999954223633
2021-02-05,36.25
2021-02-04,35.45000076293945
2021-02-03,35.849998474121094
2021-02-02,34.779998779296875
2021-02-01,34.88999938964844
2021-01-29,32.84000015258789
2021-01-28,32.65999984741211
2021-01-27,32.25
2021-01-26,34.16999816894531
2021-01-25,35.0
2021-01-22,35.25
2021-01-21,34.65999984741211
2021-01-20,34.619998931884766
2021-01-19,35.81999969482422
2021-01-15,35.459999084472656
2021-01-14,35.5
2021-01-13,34.099998474121094
2021-01-12,35.40999984741211
2021-01-11,36.130001068115234
2021-01-08,36.4900016784668
2021-01-07,35.84000015258789
2021-01-06,33.779998779296875
2021-01-05,34.45000076293945
2021-01-04,34.959999084472656
2020-12-31,35.119998931884766
2020-12-30,35.619998931884766
2020-12-29,36.060001373291016
2020-12-28,35.54999923706055
2020-12-24,36.09000015258789
2020-12-23,36.380001068115234
2020-12-22,35.029998779296875
2020-12-21,34.810001373291016
2020-12-18,35.18000030517578
2020-12-17,34.349998474121094
2020-12-16,35.5
2020-12-15,36.20000076293945
2020-12-14,36.36000061035156
2020-12-11,37.5
2020-12-10,37.4900016784668
2020-12-09,36.65999984741211
2020-12-08,38.83000183105469
2020-12-07,37.310001373291016
2020-12-04,37.0
