dt,close
2011-02-28,629.760009765625
2011-03-01,650.239990234375
2011-03-02,648.6400146484375
2011-03-03,626.8800048828125
2011-03-04,634.239990234375
2011-03-07,645.4400024414062
2011-03-08,635.52001953125
2011-03-09,632.0
2011-03-10,641.9199829101562
2011-03-11,637.4400024414062
2011-03-14,651.52001953125
2011-03-15,663.0399780273438
2011-03-16,680.0
2011-03-17,677.760009765625
2011-03-18,674.239990234375
2011-03-21,653.4400024414062
2011-03-22,663.3599853515625
2011-03-23,654.719970703125
2011-03-24,636.47998046875
2011-03-25,633.5999755859375
2011-03-28,641.5999755859375
2011-03-29,634.8800048828125
2011-03-30,620.1599731445312
2011-03-31,624.3200073242188
2011-04-01,616.9600219726562
2011-04-04,615.3599853515625
2011-04-05,608.9600219726562
2011-04-06,608.0
2011-04-07,611.52001953125
2011-04-08,617.5999755859375
2011-04-11,619.2000122070312
2011-04-12,618.5599975585938
2011-04-13,616.6400146484375
2011-04-14,617.9199829101562
2011-04-15,610.239990234375
2011-04-18,620.1599731445312
2011-04-19,616.9600219726562
2011-04-20,599.3599853515625
2011-04-21,593.9199829101562
2011-04-25,594.5599975585938
2011-04-26,591.0399780273438
2011-04-27,576.6400146484375
2011-04-28,574.719970703125
2011-04-29,575.0399780273438
2011-05-02,570.5599975585938
2011-05-03,573.4400024414062
2011-05-04,578.8800048828125
2011-05-05,579.2000122070312
2011-05-06,578.5599975585938
2011-05-09,574.4000244140625
2011-05-10,558.719970703125
2011-05-11,565.4400024414062
2011-05-12,556.47998046875
2011-05-13,562.5599975585938
2011-05-16,576.0
2011-05-17,576.3200073242188
2011-05-18,564.47998046875
2011-05-19,560.3200073242188
2011-05-20,570.5599975585938
2011-05-23,580.1599731445312
2011-05-24,587.2000122070312
2011-05-25,586.239990234375
2011-05-26,578.239990234375
2011-05-27,574.719970703125
2011-05-31,569.5999755859375
2011-06-01,592.0
2011-06-02,593.9199829101562
2011-06-03,608.3200073242188
2011-06-06,622.719970703125
2011-06-07,619.2000122070312
2011-06-08,625.280029296875
2011-06-09,616.9600219726562
2011-06-10,638.719970703125
2011-06-13,639.3599853515625
2011-06-14,618.8800048828125
2011-06-15,638.0800170898438
2011-06-16,637.1199951171875
2011-06-17,630.719970703125
2011-06-20,620.1599731445312
2011-06-21,598.4000244140625
2011-06-22,608.6400146484375
2011-06-23,604.47998046875
2011-06-24,618.8800048828125
2011-06-27,606.4000244140625
2011-06-28,588.47998046875
2011-06-29,583.0399780273438
2011-06-30,571.52001953125
2011-07-01,551.6799926757812
2011-07-05,549.4400024414062
2011-07-06,550.0800170898438
2011-07-07,534.0800170898438
2011-07-08,539.8400268554688
2011-07-11,559.6799926757812
2011-07-12,562.8800048828125
2011-07-13,558.0800170898438
2011-07-14,567.6799926757812
2011-07-15,567.3599853515625
2011-07-18,580.1599731445312
2011-07-19,556.47998046875
2011-07-20,560.9600219726562
2011-07-21,552.9600219726562
2011-07-22,549.1199951171875
2011-07-25,556.47998046875
2011-07-26,557.4400024414062
2011-07-27,574.0800170898438
2011-07-28,582.0800170898438
2011-07-29,586.5599975585938
2011-08-01,595.2000122070312
2011-08-02,632.9600219726562
2011-08-03,623.0399780273438
2011-08-04,679.0399780273438
2011-08-05,682.5599975585938
2011-08-08,768.9600219726562
2011-08-09,694.4000244140625
2011-08-10,754.239990234375
2011-08-11,687.0399780273438
2011-08-12,676.1599731445312
2011-08-15,656.0
2011-08-16,655.6799926757812
2011-08-17,658.8800048828125
2011-08-18,715.52001953125
2011-08-19,732.7999877929688
2011-08-22,729.280029296875
2011-08-23,681.9199829101562
2011-08-24,662.4000244140625
2011-08-25,686.4000244140625
2011-08-26,659.2000122070312
2011-08-29,619.52001953125
2011-08-30,613.760009765625
2011-08-31,607.6799926757812
2011-09-01,621.760009765625
2011-09-02,652.7999877929688
2011-09-06,655.6799926757812
2011-09-07,622.4000244140625
2011-09-08,634.239990234375
2011-09-09,665.9199829101562
2011-09-12,652.7999877929688
2011-09-13,639.0399780273438
2011-09-14,617.280029296875
2011-09-15,600.6400146484375
2011-09-16,588.7999877929688
2011-09-19,589.1199951171875
2011-09-20,596.1599731445312
2011-09-21,622.4000244140625
2011-09-22,662.719970703125
2011-09-23,648.3200073242188
2011-09-26,619.52001953125
2011-09-27,614.0800170898438
2011-09-28,634.5599975585938
2011-09-29,646.719970703125
2011-09-30,674.5599975585938
2011-10-03,714.8800048828125
2011-10-04,691.52001953125
2011-10-05,659.52001953125
2011-10-06,634.8800048828125
2011-10-07,633.9199829101562
2011-10-10,592.3200073242188
2011-10-11,588.1599731445312
2011-10-12,577.9199829101562
2011-10-13,577.9199829101562
2011-10-14,560.9600219726562
2011-10-17,580.1599731445312
2011-10-18,558.4000244140625
2011-10-19,573.1199951171875
2011-10-20,568.3200073242188
2011-10-21,543.6799926757812
2011-10-24,528.0
2011-10-25,551.6799926757812
2011-10-26,550.4000244140625
2011-10-27,518.719970703125
2011-10-28,525.760009765625
2011-10-31,543.3599853515625
2011-11-01,564.1599731445312
2011-11-02,551.0399780273438
2011-11-03,537.280029296875
2011-11-04,538.8800048828125
2011-11-07,539.2000122070312
2011-11-08,522.5599975585938
2011-11-09,555.8400268554688
2011-11-10,555.52001953125
2011-11-11,522.239990234375
2011-11-14,528.6400146484375
2011-11-15,523.8400268554688
2011-11-16,542.4000244140625
2011-11-17,561.280029296875
2011-11-18,558.4000244140625
2011-11-21,573.1199951171875
2011-11-22,579.2000122070312
2011-11-23,599.6799926757812
2011-11-25,603.2000122070312
2011-11-28,575.0399780273438
2011-11-29,567.0399780273438
2011-11-30,532.47998046875
2011-12-01,530.8800048828125
2011-12-02,524.7999877929688
2011-12-05,518.4000244140625
2011-12-06,515.52001953125
2011-12-07,510.3999938964844
2011-12-08,534.0800170898438
2011-12-09,517.4400024414062
2011-12-12,521.9199829101562
2011-12-13,539.2000122070312
2011-12-14,549.1199951171875
2011-12-15,542.719970703125
2011-12-16,540.1599731445312
2011-12-19,555.2000122070312
2011-12-20,520.6400146484375
2011-12-21,517.4400024414062
2011-12-22,516.1599731445312
2011-12-23,507.8399963378906
2011-12-27,502.3999938964844
2011-12-28,514.8800048828125
2011-12-29,506.55999755859375
2011-12-30,510.0799865722656
2012-01-03,502.7200012207031
2012-01-04,499.8399963378906
2012-01-05,496.0
2012-01-06,493.1199951171875
2012-01-09,494.7200012207031
2012-01-10,491.20001220703125
2012-01-11,487.0400085449219
2012-01-12,486.7200012207031
2012-01-13,487.67999267578125
2012-01-17,481.9200134277344
2012-01-18,470.3999938964844
2012-01-19,459.8399963378906
2012-01-20,465.2799987792969
2012-01-23,465.6000061035156
2012-01-24,464.9599914550781
2012-01-25,457.9200134277344
2012-01-26,459.8399963378906
2012-01-27,457.9200134277344
2012-01-30,461.760009765625
2012-01-31,462.7200012207031
2012-02-01,454.7200012207031
2012-02-02,456.0
2012-02-03,442.8800048828125
2012-02-06,443.8399963378906
2012-02-07,440.32000732421875
2012-02-08,440.6400146484375
2012-02-09,437.44000244140625
2012-02-10,442.8800048828125
2012-02-13,436.4800109863281
2012-02-14,439.3599853515625
2012-02-15,440.6400146484375
2012-02-16,435.5199890136719
2012-02-17,428.79998779296875
2012-02-21,434.8800048828125
2012-02-22,437.44000244140625
2012-02-23,432.32000732421875
2012-02-24,434.55999755859375
2012-02-27,428.79998779296875
2012-02-28,424.0
2012-02-29,425.2799987792969
2012-03-01,421.760009765625
2012-03-02,422.7200012207031
2012-03-05,423.3599853515625
2012-03-06,432.0
2012-03-07,422.0799865722656
2012-03-08,414.3999938964844
2012-03-09,409.9200134277344
2012-03-12,412.1600036621094
2012-03-13,401.9200134277344
2012-03-14,402.55999755859375
2012-03-15,400.0
2012-03-16,400.6400146484375
2012-03-19,397.1199951171875
2012-03-20,397.44000244140625
2012-03-21,394.55999755859375
2012-03-22,397.44000244140625
2012-03-23,395.8399963378906
2012-03-26,383.67999267578125
2012-03-27,384.6400146484375
2012-03-28,390.3999938964844
2012-03-29,391.0400085449219
2012-03-30,387.8399963378906
2012-04-02,386.55999755859375
2012-04-03,384.0
2012-04-04,396.1600036621094
2012-04-05,391.3599853515625
2012-04-09,396.79998779296875
2012-04-10,413.44000244140625
2012-04-11,403.8399963378906
2012-04-12,394.239990234375
2012-04-13,395.20001220703125
2012-04-16,396.4800109863281
2012-04-17,387.5199890136719
2012-04-18,386.55999755859375
2012-04-19,391.67999267578125
2012-04-20,388.4800109863281
2012-04-23,400.9599914550781
2012-04-24,403.5199890136719
2012-04-25,392.0
2012-04-26,383.0400085449219
2012-04-27,373.44000244140625
2012-04-30,376.9599914550781
2012-05-01,373.1199951171875
2012-05-02,371.20001220703125
2012-05-03,376.0
2012-05-04,386.55999755859375
