dt,close
2021-09-14,20.260000228881836
2021-09-13,20.739999771118164
2021-09-10,19.829999923706055
2021-09-09,19.799999237060547
2021-09-08,19.520000457763672
2021-09-07,19.559999465942383
2021-09-03,19.690000534057617
2021-09-02,20.139999389648438
2021-09-01,18.850000381469727
2021-08-31,19.100000381469727
2021-08-30,18.8700008392334
2021-08-27,19.040000915527344
2021-08-26,17.510000228881836
2021-08-25,17.809999465942383
2021-08-24,17.399999618530273
2021-08-23,16.6200008392334
2021-08-20,15.260000228881836
2021-08-19,15.300000190734863
2021-08-18,15.75
2021-08-17,16.56999969482422
2021-08-16,16.90999984741211
2021-08-13,17.90999984741211
2021-08-12,18.969999313354492
2021-08-11,19.0
2021-08-10,18.760000228881836
2021-08-09,17.780000686645508
2021-08-06,18.670000076293945
2021-08-05,18.110000610351562
2021-08-04,17.399999618530273
2021-08-03,18.969999313354492
2021-08-02,18.719999313354492
2021-07-30,18.700000762939453
2021-07-29,18.520000457763672
2021-07-28,18.709999084472656
2021-07-27,18.209999084472656
2021-07-26,19.280000686645508
2021-07-23,18.6200008392334
2021-07-22,19.040000915527344
2021-07-21,19.729999542236328
2021-07-20,18.639999389648438
2021-07-19,18.110000610351562
2021-07-16,19.079999923706055
2021-07-15,20.420000076293945
2021-07-14,21.100000381469727
2021-07-13,22.610000610351562
2021-07-12,23.049999237060547
2021-07-09,23.610000610351562
2021-07-08,22.690000534057617
2021-07-07,22.969999313354492
2021-07-06,23.969999313354492
2021-07-02,25.059999465942383
2021-07-01,25.510000228881836
2021-06-30,24.6299991607666
2021-06-29,24.06999969482422
2021-06-28,24.489999771118164
2021-06-25,26.649999618530273
2021-06-24,26.149999618530273
2021-06-23,24.209999084472656
2021-06-22,23.020000457763672
2021-06-21,22.649999618530273
2021-06-18,20.90999984741211
2021-06-17,21.06999969482422
2021-06-16,22.479999542236328
2021-06-15,22.65999984741211
2021-06-14,21.3799991607666
2021-06-11,21.739999771118164
2021-06-10,21.540000915527344
2021-06-09,22.68000030517578
2021-06-08,22.709999084472656
2021-06-07,23.149999618530273
2021-06-04,23.760000228881836
2021-06-03,23.68000030517578
2021-06-02,24.260000228881836
2021-06-01,22.489999771118164
2021-05-28,19.899999618530273
2021-05-27,19.899999618530273
2021-05-26,18.889999389648438
2021-05-25,17.540000915527344
2021-05-24,18.139999389648438
2021-05-21,17.389999389648438
2021-05-20,17.40999984741211
2021-05-19,17.18000030517578
2021-05-18,18.510000228881836
2021-05-17,18.309999465942383
2021-05-14,17.639999389648438
2021-05-13,16.25
2021-05-12,16.760000228881836
2021-05-11,17.450000762939453
2021-05-10,16.790000915527344
2021-05-07,17.790000915527344
2021-05-06,16.979999542236328
2021-05-05,17.309999465942383
2021-05-04,16.389999389648438
2021-05-03,16.520000457763672
2021-04-30,15.800000190734863
2021-04-29,17.799999237060547
2021-04-28,18.149999618530273
2021-04-27,17.219999313354492
2021-04-26,16.989999771118164
2021-04-23,15.960000038146973
2021-04-22,15.6899995803833
2021-04-21,16.170000076293945
2021-04-20,16.209999084472656
2021-04-19,16.959999084472656
2021-04-16,16.139999389648438
2021-04-15,17.420000076293945
2021-04-14,18.1299991607666
2021-04-13,16.3799991607666
2021-04-12,15.899999618530273
2021-04-09,17.260000228881836
2021-04-08,17.190000534057617
2021-04-07,17.8799991607666
2021-04-06,17.709999084472656
2021-04-05,17.260000228881836
2021-04-01,18.93000030517578
2021-03-31,16.3700008392334
2021-03-30,16.200000762939453
2021-03-29,16.780000686645508
2021-03-26,18.100000381469727
2021-03-25,16.360000610351562
2021-03-24,16.3700008392334
2021-03-23,15.65999984741211
2021-03-22,16.950000762939453
2021-03-19,18.360000610351562
2021-03-18,16.020000457763672
2021-03-17,18.690000534057617
2021-03-16,18.489999771118164
2021-03-15,19.489999771118164
2021-03-12,18.8799991607666
2021-03-11,17.780000686645508
2021-03-10,17.049999237060547
2021-03-09,15.960000038146973
2021-03-08,16.459999084472656
2021-03-05,17.899999618530273
2021-03-04,17.1200008392334
2021-03-03,15.609999656677246
2021-03-02,13.819999694824219
2021-03-01,14.260000228881836
2021-02-26,13.859999656677246
2021-02-25,13.819999694824219
2021-02-24,14.600000381469727
2021-02-23,12.539999961853027
2021-02-22,13.399999618530273
2021-02-19,11.319999694824219
2021-02-18,11.100000381469727
2021-02-17,14.0600004196167
2021-02-16,13.9399995803833
2021-02-12,12.6899995803833
2021-02-11,11.850000381469727
2021-02-10,12.0600004196167
2021-02-09,11.579999923706055
2021-02-08,11.949999809265137
2021-02-05,11.289999961853027
2021-02-04,10.59000015258789
2021-02-03,10.25
2021-02-02,9.100000381469727
