dt,close
2021-09-14,19.350000381469727
2021-09-13,19.520000457763672
2021-09-10,19.270000457763672
2021-09-09,19.450000762939453
2021-09-08,19.389999389648438
2021-09-07,19.459999084472656
2021-09-03,19.5
2021-09-02,19.510000228881836
2021-09-01,19.450000762939453
2021-08-31,19.479999542236328
2021-08-30,19.530000686645508
2021-08-27,19.899999618530273
2021-08-26,19.729999542236328
2021-08-25,19.969999313354492
2021-08-24,19.81999969482422
2021-08-23,19.75
2021-08-20,19.420000076293945
2021-08-19,19.329999923706055
2021-08-18,19.780000686645508
2021-08-17,19.770000457763672
2021-08-16,20.030000686645508
2021-08-13,20.350000381469727
2021-08-12,20.450000762939453
2021-08-11,20.399999618530273
2021-08-10,20.06999969482422
2021-08-09,20.079999923706055
2021-08-06,20.06999969482422
2021-08-05,19.649999618530273
2021-08-04,19.190000534057617
2021-08-03,19.15999984741211
2021-08-02,19.25
2021-07-30,19.329999923706055
2021-07-29,19.43000030517578
2021-07-28,19.1299991607666
2021-07-27,18.979999542236328
2021-07-26,19.149999618530273
2021-07-23,19.040000915527344
2021-07-22,19.079999923706055
2021-07-21,19.290000915527344
2021-07-20,18.719999313354492
2021-07-19,18.459999084472656
2021-07-16,18.989999771118164
2021-07-15,19.15999984741211
2021-07-14,19.219999313354492
2021-07-13,19.239999771118164
2021-07-12,19.459999084472656
2021-07-09,19.25
2021-07-08,18.90999984741211
2021-07-07,19.299999237060547
2021-07-06,19.489999771118164
2021-07-02,19.799999237060547
2021-07-01,19.829999923706055
2021-06-30,19.700000762939453
2021-06-29,19.579999923706055
2021-06-28,19.670000076293945
2021-06-25,20.020000457763672
2021-06-24,19.6200008392334
2021-06-23,19.350000381469727
2021-06-22,19.440000534057617
2021-06-21,19.520000457763672
2021-06-18,19.360000610351562
2021-06-17,19.639999389648438
2021-06-16,20.079999923706055
2021-06-15,20.290000915527344
2021-06-14,20.309999465942383
2021-06-11,20.350000381469727
2021-06-10,20.389999389648438
2021-06-09,20.6299991607666
2021-06-08,20.790000915527344
2021-06-07,20.809999465942383
2021-06-04,20.90999984741211
2021-06-03,20.889999389648438
2021-06-02,20.889999389648438
2021-06-01,21.059999465942383
2021-05-28,20.899999618530273
2021-05-27,20.889999389648438
2021-05-26,20.639999389648438
2021-05-25,20.56999969482422
2021-05-24,20.719999313354492
2021-05-21,20.59000015258789
2021-05-20,20.65999984741211
2021-05-19,20.549999237060547
2021-05-18,21.059999465942383
2021-05-17,21.270000457763672
2021-05-14,21.639999389648438
2021-05-13,21.270000457763672
2021-05-12,21.059999465942383
2021-05-11,21.15999984741211
2021-05-10,21.520000457763672
2021-05-07,21.280000686645508
2021-05-06,21.59000015258789
2021-05-05,22.15999984741211
2021-05-04,21.770000457763672
2021-05-03,22.0
2021-04-30,21.850000381469727
2021-04-29,21.989999771118164
2021-04-28,21.739999771118164
2021-04-27,21.6200008392334
2021-04-26,21.600000381469727
2021-04-23,21.299999237060547
2021-04-22,21.0
2021-04-21,21.219999313354492
2021-04-20,20.989999771118164
2021-04-19,21.59000015258789
2021-04-16,21.56999969482422
2021-04-15,21.350000381469727
2021-04-14,21.59000015258789
2021-04-13,21.540000915527344
2021-04-12,21.8700008392334
2021-04-09,21.56999969482422
2021-04-08,21.549999237060547
2021-04-07,21.670000076293945
2021-04-06,21.790000915527344
2021-04-05,21.8700008392334
2021-04-01,21.739999771118164
2021-03-31,21.5
2021-03-30,21.579999923706055
2021-03-29,21.40999984741211
2021-03-26,21.559999465942383
2021-03-25,21.3700008392334
2021-03-24,21.209999084472656
2021-03-23,21.100000381469727
2021-03-22,21.520000457763672
2021-03-19,21.719999313354492
2021-03-18,21.84000015258789
2021-03-17,21.739999771118164
2021-03-16,21.459999084472656
2021-03-15,21.549999237060547
2021-03-12,21.790000915527344
2021-03-11,21.65999984741211
2021-03-10,21.469999313354492
2021-03-09,21.209999084472656
2021-03-08,21.450000762939453
2021-03-05,21.15999984741211
2021-03-04,20.329999923706055
2021-03-03,20.649999618530273
2021-03-02,20.579999923706055
2021-03-01,20.56999969482422
2021-02-26,19.920000076293945
2021-02-25,20.43000030517578
2021-02-24,20.459999084472656
2021-02-23,19.420000076293945
2021-02-22,19.530000686645508
2021-02-19,19.700000762939453
2021-02-18,19.68000030517578
2021-02-17,19.760000228881836
2021-02-16,19.510000228881836
2021-02-12,19.56999969482422
2021-02-11,19.600000381469727
2021-02-10,19.34000015258789
2021-02-09,19.440000534057617
2021-02-08,19.200000762939453
2021-02-05,18.899999618530273
2021-02-04,18.729999542236328
2021-02-03,18.56999969482422
2021-02-02,18.5
2021-02-01,18.219999313354492
2021-01-29,18.079999923706055
2021-01-28,18.40999984741211
2021-01-27,18.149999618530273
2021-01-26,18.799999237060547
2021-01-25,18.780000686645508
2021-01-22,18.959999084472656
2021-01-21,19.280000686645508
2021-01-20,19.389999389648438
2021-01-19,19.309999465942383
2021-01-15,19.030000686645508
2021-01-14,19.440000534057617
2021-01-13,19.18000030517578
2021-01-12,18.979999542236328
2021-01-11,18.75
2021-01-08,18.8799991607666
2021-01-07,18.920000076293945
2021-01-06,18.56999969482422
2021-01-05,17.93000030517578
2021-01-04,17.549999237060547
2020-12-31,17.81999969482422
2020-12-30,17.639999389648438
2020-12-29,17.649999618530273
2020-12-28,17.600000381469727
2020-12-24,17.520000457763672
2020-12-23,17.479999542236328
2020-12-22,17.200000762939453
2020-12-21,17.299999237060547
2020-12-18,17.360000610351562
2020-12-17,17.65999984741211
2020-12-16,17.649999618530273
2020-12-15,17.68000030517578
2020-12-14,17.559999465942383
2020-12-11,17.8700008392334
2020-12-10,18.059999465942383
2020-12-09,18.059999465942383
2020-12-08,18.049999237060547
2020-12-07,18.010000228881836
2020-12-04,18.229999542236328
2020-12-03,17.59000015258789
2020-12-02,17.389999389648438
2020-12-01,17.209999084472656
2020-11-30,17.059999465942383
2020-11-27,17.299999237060547
2020-11-25,17.1200008392334
2020-11-24,17.3799991607666
2020-11-23,16.600000381469727
2020-11-20,16.440000534057617
2020-11-19,16.65999984741211
2020-11-18,16.649999618530273
2020-11-17,16.670000076293945
2020-11-16,16.670000076293945
2020-11-13,15.8100004196167
2020-11-12,15.760000228881836
2020-11-11,16.40999984741211
2020-11-10,16.860000610351562
2020-11-09,16.040000915527344
2020-11-06,14.4399995803833
2020-11-05,14.449999809265137
2020-11-04,14.130000114440918
2020-11-03,14.479999542236328
2020-11-02,13.729999542236328
2020-10-30,13.579999923706055
2020-10-29,13.640000343322754
2020-10-28,13.34000015258789
2020-10-27,13.84000015258789
2020-10-26,14.170000076293945
2020-10-23,14.619999885559082
2020-10-22,14.34000015258789
2020-10-21,14.100000381469727
2020-10-20,14.0600004196167
2020-10-19,14.020000457763672
2020-10-16,14.229999542236328
2020-10-15,14.15999984741211
2020-10-14,14.1899995803833
2020-10-13,14.369999885559082
2020-10-12,14.75
2020-10-09,14.6899995803833
2020-10-08,14.680000305175781
2020-10-07,14.65999984741211
2020-10-06,14.399999618530273
2020-10-05,14.430000305175781
2020-10-02,14.1899995803833
2020-10-01,13.920000076293945
2020-09-30,13.90999984741211
2020-09-29,13.899999618530273
2020-09-28,14.15999984741211
2020-09-25,13.760000228881836
2020-09-24,13.699999809265137
2020-09-23,13.579999923706055
2020-09-22,13.869999885559082
2020-09-21,13.90999984741211
2020-09-18,14.479999542236328
2020-09-17,14.609999656677246
2020-09-16,14.630000114440918
2020-09-15,14.600000381469727
2020-09-14,14.670000076293945
2020-09-11,14.470000267028809
2020-09-10,14.319999694824219
2020-09-09,14.800000190734863
2020-09-08,14.399999618530273
2020-09-04,14.670000076293945
2020-09-03,14.640000343322754
2020-09-02,15.050000190734863
2020-09-01,14.890000343322754
2020-08-31,14.75
2020-08-28,15.210000038146973
2020-08-27,15.229999542236328
2020-08-26,15.180000305175781
2020-08-25,15.100000381469727
2020-08-24,15.119999885559082
2020-08-21,14.789999961853027
2020-08-20,14.850000381469727
2020-08-19,14.960000038146973
2020-08-18,14.9399995803833
2020-08-17,14.989999771118164
