dt,close
2021-09-14,12.75
2021-09-13,12.829999923706055
2021-09-10,12.800000190734863
2021-09-09,12.800000190734863
2021-09-08,12.829999923706055
2021-09-07,12.9399995803833
2021-09-03,12.989999771118164
2021-09-02,12.949999809265137
2021-09-01,12.979999542236328
2021-08-31,12.949999809265137
2021-08-30,12.800000190734863
2021-08-27,12.789999961853027
2021-08-26,12.729999542236328
2021-08-25,12.859999656677246
2021-08-24,12.850000381469727
2021-08-23,12.630000114440918
2021-08-20,12.520000457763672
2021-08-19,12.369999885559082
2021-08-18,12.699999809265137
2021-08-17,12.930000305175781
2021-08-16,13.140000343322754
2021-08-13,13.0600004196167
2021-08-12,12.979999542236328
2021-08-11,12.90999984741211
2021-08-10,12.90999984741211
2021-08-09,12.869999885559082
2021-08-06,12.899999618530273
2021-08-05,12.890000343322754
2021-08-04,12.829999923706055
2021-08-03,12.729999542236328
2021-08-02,12.619999885559082
2021-07-30,12.449999809265137
2021-07-29,12.40999984741211
2021-07-28,12.460000038146973
2021-07-27,12.430000305175781
2021-07-26,12.460000038146973
2021-07-23,12.470000267028809
2021-07-22,12.380000114440918
2021-07-21,12.329999923706055
2021-07-20,12.380000114440918
2021-07-19,12.100000381469727
2021-07-16,12.40999984741211
2021-07-15,12.449999809265137
2021-07-14,12.529999732971191
2021-07-13,12.4399995803833
2021-07-12,12.319999694824219
2021-07-09,12.130000114440918
2021-07-08,12.0600004196167
2021-07-07,12.170000076293945
2021-07-06,12.270000457763672
2021-07-02,12.329999923706055
2021-07-01,12.289999961853027
2021-06-30,12.100000381469727
2021-06-29,12.960000038146973
2021-06-28,12.779999732971191
2021-06-25,12.470000267028809
2021-06-24,12.6899995803833
2021-06-23,12.5600004196167
2021-06-22,12.239999771118164
2021-06-21,11.609999656677246
2021-06-18,11.760000228881836
2021-06-17,12.380000114440918
2021-06-16,12.789999961853027
2021-06-15,12.470000267028809
2021-06-14,12.390000343322754
2021-06-11,12.210000038146973
2021-06-10,12.260000228881836
2021-06-09,12.029999732971191
2021-06-08,12.100000381469727
2021-06-07,12.270000457763672
2021-06-04,12.399999618530273
2021-06-03,12.300000190734863
2021-06-02,12.3100004196167
2021-06-01,12.279999732971191
2021-05-28,12.140000343322754
2021-05-27,12.010000228881836
2021-05-26,12.020000457763672
2021-05-25,12.149999618530273
2021-05-24,12.050000190734863
2021-05-21,12.5600004196167
2021-05-20,12.779999732971191
2021-05-19,12.569999694824219
2021-05-18,12.829999923706055
2021-05-17,12.880000114440918
2021-05-14,12.760000228881836
2021-05-13,12.350000381469727
2021-05-12,11.989999771118164
2021-05-11,12.329999923706055
2021-05-10,12.819999694824219
2021-05-07,12.84000015258789
2021-05-06,12.869999885559082
2021-05-05,12.9399995803833
2021-05-04,12.970000267028809
2021-05-03,13.079999923706055
2021-04-30,13.020000457763672
2021-04-29,13.010000228881836
2021-04-28,13.010000228881836
2021-04-27,12.960000038146973
2021-04-26,12.949999809265137
2021-04-23,12.850000381469727
2021-04-22,12.800000190734863
2021-04-21,12.760000228881836
2021-04-20,12.720000267028809
2021-04-19,12.770000457763672
2021-04-16,12.9399995803833
2021-04-15,12.9399995803833
2021-04-14,12.920000076293945
2021-04-13,12.970000267028809
2021-04-12,13.010000228881836
2021-04-09,12.880000114440918
2021-04-08,12.729999542236328
2021-04-07,12.680000305175781
2021-04-06,12.550000190734863
2021-04-05,12.5600004196167
2021-04-01,12.390000343322754
2021-03-31,12.25
2021-03-30,12.130000114440918
2021-03-29,12.220000267028809
2021-03-26,12.239999771118164
2021-03-25,12.119999885559082
2021-03-24,12.15999984741211
2021-03-23,12.279999732971191
2021-03-22,12.470000267028809
2021-03-19,12.479999542236328
2021-03-18,12.489999771118164
2021-03-17,12.800000190734863
2021-03-16,12.779999732971191
2021-03-15,12.6899995803833
2021-03-12,12.510000228881836
2021-03-11,12.489999771118164
2021-03-10,12.34000015258789
2021-03-09,12.319999694824219
2021-03-08,12.069999694824219
2021-03-05,12.149999618530273
2021-03-04,12.220000267028809
2021-03-03,12.4399995803833
2021-03-02,12.59000015258789
2021-03-01,12.619999885559082
2021-02-26,12.180000305175781
2021-02-25,12.1899995803833
2021-02-24,12.609999656677246
2021-02-23,12.539999961853027
2021-02-22,12.630000114440918
2021-02-19,12.649999618530273
2021-02-18,12.699999809265137
2021-02-17,12.800000190734863
2021-02-16,12.949999809265137
2021-02-12,12.9399995803833
2021-02-11,12.75
2021-02-10,12.699999809265137
2021-02-09,12.710000038146973
2021-02-08,12.600000381469727
2021-02-05,12.390000343322754
2021-02-04,12.399999618530273
2021-02-03,12.3100004196167
2021-02-02,12.100000381469727
2021-02-01,11.920000076293945
2021-01-29,11.710000038146973
2021-01-28,11.989999771118164
2021-01-27,12.010000228881836
2021-01-26,12.270000457763672
2021-01-25,12.229999542236328
2021-01-22,12.15999984741211
2021-01-21,12.119999885559082
2021-01-20,12.109999656677246
2021-01-19,12.079999923706055
2021-01-15,12.050000190734863
2021-01-14,12.079999923706055
2021-01-13,11.880000114440918
2021-01-12,11.920000076293945
2021-01-11,11.819999694824219
2021-01-08,11.739999771118164
2021-01-07,11.520000457763672
2021-01-06,11.319999694824219
2021-01-05,11.220000267028809
2021-01-04,11.09000015258789
2020-12-31,11.109999656677246
2020-12-30,11.069999694824219
2020-12-29,11.0600004196167
2020-12-28,11.180000305175781
2020-12-24,11.199999809265137
